
1774876.00,-45.43,45.08,19/3/2010 0:18:00,17,43.00,3.00

1775076.00,-45.40,45.13,19/3/2010 1:19:00,17,25.00,3.00

1775296.00,-45.37,45.17,19/3/2010 2:19:00,17,23.00,3.00

1775576.00,-45.34,45.22,19/3/2010 3:20:00,17,57.00,3.00

1775796.00,-45.33,45.27,19/3/2010 4:20:00,17,4.00,3.00

1776036.00,-45.33,45.32,19/3/2010 5:21:00,17,349.00,3.00

1776256.00,-45.33,45.37,19/3/2010 6:21:00,17,326.00,3.00

1776476.00,-45.35,45.42,19/3/2010 7:21:00,17,333.00,4.00

1776716.00,-45.39,45.44,19/3/2010 8:22:00,17,285.00,8.00

1776956.00,-45.44,45.48,19/3/2010 9:23:00,17,181.00,6.00

1777156.00,-45.44,45.43,19/3/2010 10:23:00,17,201.00,3.00

1777376.00,-45.44,45.38,19/3/2010 11:23:00,17,199.00,3.00

