"VE_COU","VE_REF","SI_LATI","SI_LONG","SI_DATE","SI_TIME","SI_SP","SI_HE","SI_DATIM"
"658237","Atlantis","10",51.4477244459512,3.58373072574753,"04/05/1800","13:32:00",0,25,1800-05-04 13:32:00
"658238","Atlantis","10",51.4406743343966,3.58384667526838,"04/05/1800","15:28:00",0,25,1800-05-04 15:28:00
"662888","Atlantis","10",51.4407431283058,3.59552922427561,"04/05/1800","17:22:00",0,25,1800-05-04 17:22:00
"662889","Atlantis","10",51.4431543027703,3.58686242580321,"04/05/1800","19:18:00",0,25,1800-05-04 19:18:00
"662890","Atlantis","10",51.4435144856712,3.58694753077719,"04/05/1800","21:12:00",0,25,1800-05-04 21:12:00
"662891","Atlantis","10",51.4481111547514,3.59395834521763,"04/05/1800","23:08:00",0,25,1800-05-04 23:08:00
"662892","Atlantis","10",51.4474296509796,3.59117479477078,"05/05/1800"," 1:04:00",0,111,1800-05-05 01:04:00
"662893","Atlantis","10",51.6214494813131,3.19755943488237,"05/05/1800"," 2:58:00",12,292,1800-05-05 02:58:00
"662894","Atlantis","10",51.6731934304331,3.17657612829283,"05/05/1800"," 4:54:00",2,43,1800-05-05 04:54:00
"662895","Atlantis","10",51.6943234914839,3.22908421075065,"05/05/1800"," 6:48:00",2,294,1800-05-05 06:48:00
"662896","Atlantis","10",51.6560659951191,3.16098873873707,"05/05/1800"," 8:44:00",6,144,1800-05-05 08:44:00
"662897","Atlantis","10",51.6070417380915,3.08350550274644,"05/05/1800","10:40:00",7,248,1800-05-05 10:40:00
"662898","Atlantis","10",51.576919331173,2.98779570994805,"05/05/1800","14:30:00",6,228,1800-05-05 14:30:00
"662899","Atlantis","10",51.5465515189292,2.87639516843669,"05/05/1800","16:24:00",7,50,1800-05-05 16:24:00
"662900","Atlantis","10",51.6061289456477,2.97909264942538,"05/05/1800","18:20:00",7,330,1800-05-05 18:20:00
"662901","Atlantis","10",51.6016501706596,3.0204385781968,"05/05/1800","20:16:00",6,58,1800-05-05 20:16:00
"662902","Atlantis","10",51.5731208998202,2.8929834927395,"05/05/1800","22:10:00",7,253,1800-05-05 22:10:00
"662903","Atlantis","10",51.5931214836561,2.99407952163834,"06/05/1800","00: 6:00",7,245,1800-05-06 00:06:00
"662904","Atlantis","10",51.5683078272836,2.93339168617967,"06/05/1800"," 2:00:00",7,330,1800-05-06 02:00:00
"662905","Atlantis","10",51.5473403272065,2.87607746142615,"06/05/1800"," 3:56:00",7,55,1800-05-06 03:56:00
"662906","Atlantis","10",51.5662122405847,2.93659450235404,"06/05/1800"," 5:52:00",7,83,1800-05-06 05:52:00
"662907","Atlantis","10",51.6299493680494,3.036660480747,"06/05/1800"," 7:46:00",7,59,1800-05-06 07:46:00
"662908","Atlantis","10",51.6359223276689,3.09941987676174,"06/05/1800"," 9:42:00",6,116,1800-05-06 09:42:00
"662909","Atlantis","10",51.5344633132401,2.87679365528095,"06/05/1800","11:36:00",7,228,1800-05-06 11:36:00
"662910","Atlantis","10",51.511504783609,2.31121867679339,"06/05/1800","13:32:00",14,271,1800-05-06 13:32:00
"662911","Atlantis","10",51.4578128865957,1.82871440000553,"06/05/1800","15:28:00",6,172,1800-05-06 15:28:00
"662912","Atlantis","10",51.5112028607992,1.8587873764392,"06/05/1800","17:22:00",7,25,1800-05-06 17:22:00
"662913","Atlantis","10",51.6795650937799,1.95230285054259,"06/05/1800","19:18:00",7,20,1800-05-06 19:18:00
"662914","Atlantis","10",51.695745846319,1.92481063032057,"06/05/1800","21:12:00",7,102,1800-05-06 21:12:00
"662915","Atlantis","10",51.5305358059094,1.86397848288994,"06/05/1800","23:08:00",7,204,1800-05-06 23:08:00
"662916","Atlantis","10",51.4609367726953,1.83341799937282,"07/05/1800"," 1:04:00",6,12,1800-05-07 01:04:00
"662917","Atlantis","10",51.4061924462626,1.80183325022925,"07/05/1800"," 2:58:00",6,191,1800-05-07 02:58:00
"662918","Atlantis","10",51.4650244918605,1.83690901399869,"07/05/1800"," 4:54:00",7,12,1800-05-07 04:54:00
"662919","Atlantis","10",51.5882227651426,2.02424114330858,"07/05/1800"," 6:48:00",13,123,1800-05-07 06:48:00
"662920","Atlantis","10",51.4148697609562,2.18524577266816,"07/05/1800"," 8:44:00",6,223,1800-05-07 08:44:00
"662921","Atlantis","10",51.4457611120637,2.22457806055807,"07/05/1800","12:34:00",7,218,1800-05-07 12:34:00
"662922","Atlantis","10",51.4589082118147,2.2554634172162,"07/05/1800","14:30:00",9,301,1800-05-07 14:30:00
"662923","Atlantis","10",51.4187489186181,2.19479238274507,"07/05/1800","16:24:00",6,215,1800-05-07 16:24:00
"662924","Atlantis","10",51.5047392145819,2.39375767114479,"07/05/1800","18:20:00",11,138,1800-05-07 18:20:00
"662925","Atlantis","10",51.4934193430715,2.42827651779447,"08/05/1800"," 2:00:00",7,229,1800-05-08 02:00:00
"662926","Atlantis","10",51.4012685797266,2.24624043547455,"08/05/1800"," 3:56:00",6,38,1800-05-08 03:56:00
"662927","Atlantis","10",51.478767084531,2.40182553862966,"08/05/1800"," 5:52:00",5,230,1800-05-08 05:52:00
"662928","Atlantis","10",51.4856400817088,2.40774057370703,"08/05/1800"," 7:46:00",7,43,1800-05-08 07:46:00
"662929","Atlantis","10",51.5109846706307,2.51050425128173,"08/05/1800"," 9:42:00",6,203,1800-05-08 09:42:00
"662930","Atlantis","10",51.3685016771392,2.30006208344549,"08/05/1800","11:36:00",6,191,1800-05-08 11:36:00
"662931","Atlantis","10",51.4594513731385,2.34565509427059,"08/05/1800","13:32:00",7,236,1800-05-08 13:32:00
"662932","Atlantis","10",51.4663128634985,2.3640575841507,"08/05/1800","17:22:00",7,56,1800-05-08 17:22:00
"662933","Atlantis","10",51.3029056911548,2.4005533228144,"08/05/1800","19:18:00",7,37,1800-05-08 19:18:00
"662934","Atlantis","10",51.3948131802687,2.64025816989597,"08/05/1800","21:12:00",7,74,1800-05-08 21:12:00
"662935","Atlantis","10",51.4710751335397,2.92117160728946,"08/05/1800","23:08:00",11,136,1800-05-08 23:08:00
"662936","Atlantis","10",51.4205238452363,3.47438484901283,"09/05/1800"," 1:04:00",11,82,1800-05-09 01:04:00
"662937","Atlantis","10",51.4485953284753,3.59852260938287,"09/05/1800"," 2:58:00",0,15,1800-05-09 02:58:00
"662938","Atlantis","10",51.4467330461042,3.58989608570375,"09/05/1800"," 4:54:00",0,15,1800-05-09 04:54:00
"662939","Atlantis","10",51.4472292818362,3.5884271329958,"09/05/1800"," 6:48:00",0,15,1800-05-09 06:48:00
"662940","Atlantis","10",51.4471316511449,3.58982776055485,"09/05/1800"," 8:44:00",0,15,1800-05-09 08:44:00
"662941","Atlantis","10",51.4484958911571,3.58411605070718,"09/05/1800","12:34:00",0,15,1800-05-09 12:34:00
"667604","Atlantis","10",51.4437598910858,3.583766422024,"11/05/1800","14:30:00",0,15,1800-05-11 14:30:00
"667605","Atlantis","10",51.4416034219647,3.5851950481059,"11/05/1800","16:24:00",0,15,1800-05-11 16:24:00
"667606","Atlantis","10",51.4472780093341,3.59583351112343,"11/05/1800","18:20:00",0,15,1800-05-11 18:20:00
"667607","Atlantis","10",51.4445924110152,3.59097028739192,"11/05/1800","20:16:00",0,15,1800-05-11 20:16:00
"667608","Atlantis","10",51.4429707641923,3.59499000045843,"11/05/1800","22:10:00",0,15,1800-05-11 22:10:00
"667609","Atlantis","10",51.4448838578933,3.59818694050796,"12/05/1800","00: 6:00",0,15,1800-05-12 00:06:00
"667610","Atlantis","10",51.4455564921806,3.55852451810613,"12/05/1800"," 2:00:00",14,311,1800-05-12 02:00:00
"667611","Atlantis","10",51.6548137522223,3.14251614461281,"12/05/1800"," 5:52:00",7,218,1800-05-12 05:52:00
"667612","Atlantis","10",51.5775022460828,2.90554459167179,"12/05/1800"," 9:42:00",7,60,1800-05-12 09:42:00
"667613","Atlantis","10",51.6453192323837,2.95586224767007,"12/05/1800","11:36:00",7,336,1800-05-12 11:36:00
"667614","Atlantis","10",51.911236426278,2.95896811183542,"12/05/1800","13:32:00",13,349,1800-05-12 13:32:00
"667615","Atlantis","10",51.9453403444826,2.94993140023574,"12/05/1800","13:42:00",13,342,1800-05-12 13:42:00
"667616","Atlantis","10",52.0593325713198,2.73492714592721,"12/05/1800","15:28:00",7,309,1800-05-12 15:28:00
"667617","Atlantis","10",52.0947284897235,2.43497160246968,"12/05/1800","17:22:00",6,262,1800-05-12 17:22:00
"667618","Atlantis","10",51.9565004344275,2.27307889834326,"12/05/1800","19:18:00",14,216,1800-05-12 19:18:00
"667619","Atlantis","10",51.6590415419177,1.9370064862268,"12/05/1800","21:12:00",6,196,1800-05-12 21:12:00
"667620","Atlantis","10",51.4842405747063,1.84669348298386,"12/05/1800","23:08:00",5,197,1800-05-12 23:08:00
"667621","Atlantis","10",51.5091452060263,1.85640532855037,"13/05/1800"," 1:04:00",7,26,1800-05-13 01:04:00
"667622","Atlantis","10",51.4929940155745,1.83951853084937,"13/05/1800"," 2:58:00",6,204,1800-05-13 02:58:00
"667623","Atlantis","10",51.4471113794856,1.81924429896846,"13/05/1800"," 4:54:00",6,190,1800-05-13 04:54:00
"667624","Atlantis","10",51.4249639321375,1.80902313761879,"13/05/1800"," 6:48:00",5,18,1800-05-13 06:48:00
"667625","Atlantis","10",51.4693282687338,1.84038470214791,"13/05/1800"," 8:44:00",5,10,1800-05-13 08:44:00
"667626","Atlantis","10",51.4418218042934,1.81663903429546,"13/05/1800","10:40:00",7,11,1800-05-13 10:40:00
"667627","Atlantis","10",51.4088726234972,2.16847054663394,"13/05/1800","12:34:00",8,50,1800-05-13 12:34:00
"667628","Atlantis","10",51.5362964495379,2.39018587551173,"13/05/1800","14:30:00",5,304,1800-05-13 14:30:00
"667629","Atlantis","10",51.5190567561476,2.35887411012128,"13/05/1800","16:24:00",1,341,1800-05-13 16:24:00
"667630","Atlantis","10",51.4108731082259,2.18432660974283,"13/05/1800","18:20:00",5,52,1800-05-13 18:20:00
"667631","Atlantis","10",51.2596449704305,2.06133533269446,"13/05/1800","20:16:00",7,218,1800-05-13 20:16:00
"667632","Atlantis","10",51.2466653574975,2.03709894624539,"13/05/1800","22:10:00",6,234,1800-05-13 22:10:00
"667633","Atlantis","10",51.3371365424073,2.19485791365616,"14/05/1800"," 2:00:00",7,100,1800-05-14 02:00:00
"667634","Atlantis","10",51.3545975816706,2.50843999481108,"14/05/1800"," 3:56:00",1,77,1800-05-14 03:56:00
"667635","Atlantis","10",51.4250464622211,2.76797837713175,"14/05/1800"," 5:52:00",6,69,1800-05-14 05:52:00
"667636","Atlantis","10",51.4208011545157,2.72131891132705,"14/05/1800"," 7:46:00",5,78,1800-05-14 07:46:00
"667637","Atlantis","10",51.4992059450257,2.95690686668456,"14/05/1800"," 9:42:00",8,47,1800-05-14 09:42:00
"667638","Atlantis","10",51.5439986988604,3.03306273283996,"14/05/1800","11:36:00",7,62,1800-05-14 11:36:00
"667639","Atlantis","10",51.5604905423173,3.07679762857966,"14/05/1800","13:32:00",6,262,1800-05-14 13:32:00
"667640","Atlantis","10",51.5730975413276,3.0872489113044,"14/05/1800","15:28:00",7,332,1800-05-14 15:28:00
"667641","Atlantis","10",51.5740948810196,3.08704559132829,"14/05/1800","17:22:00",6,330,1800-05-14 17:22:00
"667642","Atlantis","10",51.5730116140666,3.06881503879931,"14/05/1800","19:18:00",6,72,1800-05-14 19:18:00
"667643","Atlantis","10",51.5742488432918,3.07494611991662,"14/05/1800","21:12:00",5,54,1800-05-14 21:12:00
"667644","Atlantis","10",51.562859330554,3.00578095217701,"14/05/1800","23:08:00",7,242,1800-05-14 23:08:00
"667645","Atlantis","10",51.5095643621851,2.87637615688983,"15/05/1800"," 1:04:00",7,67,1800-05-15 01:04:00
"667646","Atlantis","10",51.566353250348,3.03543414315209,"15/05/1800"," 2:58:00",5,241,1800-05-15 02:58:00
"667647","Atlantis","10",51.5579811066706,3.01812346521858,"15/05/1800"," 4:54:00",7,73,1800-05-15 04:54:00
"667648","Atlantis","10",51.5684141412373,3.0783442192059,"15/05/1800"," 6:48:00",6,212,1800-05-15 06:48:00
"667649","Atlantis","10",51.5484115438666,3.0216581239719,"15/05/1800"," 8:44:00",2,193,1800-05-15 08:44:00
"667650","Atlantis","10",51.5452495538853,2.9637534877751,"15/05/1800","10:40:00",5,41,1800-05-15 10:40:00
"667651","Atlantis","10",51.5808112133988,2.85450792735163,"15/05/1800","16:24:00",7,68,1800-05-15 16:24:00
"667652","Atlantis","10",51.7043401395855,3.2504917239761,"15/05/1800","20:16:00",2,218,1800-05-15 20:16:00
"667653","Atlantis","10",51.4437858781703,3.60456061182543,"15/05/1800","22:10:00",0,296,1800-05-15 22:10:00
"667654","Atlantis","10",51.4469785857573,3.59578551058099,"16/05/1800","00: 6:00",0,356,1800-05-16 00:06:00
"667655","Atlantis","10",51.4466890485212,3.59930284180119,"16/05/1800"," 2:00:00",0,25,1800-05-16 02:00:00
"667656","Atlantis","10",51.4394142677062,3.5838732968187,"16/05/1800"," 3:56:00",0,189,1800-05-16 03:56:00
"667657","Atlantis","10",51.4434437164781,3.58910195771232,"16/05/1800"," 5:52:00",0,189,1800-05-16 05:52:00
"667658","Atlantis","10",51.4482281461498,3.58585640684329,"16/05/1800"," 7:46:00",0,189,1800-05-16 07:46:00
"667659","Atlantis","10",51.4444931621128,3.59037094653491,"16/05/1800"," 9:42:00",0,354,1800-05-16 09:42:00
"672312","Atlantis","10",51.4498283543345,3.59520274506323,"18/05/1800","17:22:00",0,354,1800-05-18 17:22:00
"672313","Atlantis","10",51.4417422101041,3.58684735935088,"18/05/1800","19:18:00",0,354,1800-05-18 19:18:00
"672314","Atlantis","10",51.4505019508409,3.60046504311077,"18/05/1800","21:12:00",0,354,1800-05-18 21:12:00
"672315","Atlantis","10",51.4386785472436,3.58724097280763,"19/05/1800"," 1:04:00",0,110,1800-05-19 01:04:00
"672316","Atlantis","10",51.6068690898926,3.2572747477619,"19/05/1800"," 2:58:00",12,291,1800-05-19 02:58:00
"672317","Atlantis","10",51.6367579683163,3.12798582594376,"19/05/1800"," 4:54:00",6,133,1800-05-19 04:54:00
"672318","Atlantis","10",51.6412097306293,3.12819190019648,"19/05/1800"," 6:48:00",4,312,1800-05-19 06:48:00
"672319","Atlantis","10",51.6585236066496,3.09356418348011,"19/05/1800"," 8:44:00",6,315,1800-05-19 08:44:00
"672320","Atlantis","10",51.6460921823192,3.15070162191056,"19/05/1800","10:40:00",6,117,1800-05-19 10:40:00
"672321","Atlantis","10",51.6278278068313,3.1304722739188,"19/05/1800","12:34:00",6,91,1800-05-19 12:34:00
"672322","Atlantis","10",51.5618644743208,2.91229306133464,"19/05/1800","14:30:00",6,236,1800-05-19 14:30:00
"672323","Atlantis","10",51.5596606578669,2.94496564493887,"19/05/1800","16:24:00",7,57,1800-05-19 16:24:00
"672324","Atlantis","10",51.5596441497481,2.93720259791147,"19/05/1800","16:24:00",7,57,1800-05-19 16:24:00
"672325","Atlantis","10",51.5673459282885,2.92685810656566,"19/05/1800","18:20:00",7,36,1800-05-19 18:20:00
"672326","Atlantis","10",51.5847009616452,2.98208248426113,"19/05/1800","20:16:00",6,53,1800-05-19 20:16:00
"672327","Atlantis","10",51.5789075907171,2.9853329268042,"19/05/1800","20:16:00",6,53,1800-05-19 20:16:00
"672328","Atlantis","10",51.6162410738356,3.07116217014753,"19/05/1800","22:10:00",6,349,1800-05-19 22:10:00
"672329","Atlantis","10",51.5975333355735,3.02140312454756,"20/05/1800","00: 6:00",6,57,1800-05-20 00:06:00
"672330","Atlantis","10",51.590457122311,3.00025474218279,"20/05/1800"," 2:00:00",7,250,1800-05-20 02:00:00
"672331","Atlantis","10",51.5546195473284,2.94235223541502,"20/05/1800"," 3:56:00",6,47,1800-05-20 03:56:00
"672332","Atlantis","10",51.5883381729759,3.00540564278979,"20/05/1800"," 5:52:00",6,61,1800-05-20 05:52:00
"672333","Atlantis","10",51.6664156240979,3.15514422474522,"20/05/1800"," 7:46:00",3,25,1800-05-20 07:46:00
"672334","Atlantis","10",51.6637506215745,3.1785451447973,"20/05/1800"," 9:42:00",5,305,1800-05-20 09:42:00
"672335","Atlantis","10",51.6670854705386,3.12850809464138,"20/05/1800","11:36:00",7,199,1800-05-20 11:36:00
"672336","Atlantis","10",51.5858145102956,3.07904149476718,"20/05/1800","13:32:00",6,53,1800-05-20 13:32:00
"672337","Atlantis","10",51.5789679873553,3.08257830537669,"20/05/1800","13:32:00",6,53,1800-05-20 13:32:00
"672338","Atlantis","10",51.5661317774118,3.08022928616777,"20/05/1800","15:28:00",8,254,1800-05-20 15:28:00
"672339","Atlantis","10",51.5655843629269,3.09136122753192,"20/05/1800","15:28:00",8,254,1800-05-20 15:28:00
"672340","Atlantis","10",51.6065265243943,3.0880650101006,"20/05/1800","17:22:00",7,99,1800-05-20 17:22:00
"672341","Atlantis","10",51.6822944793711,3.23132003711164,"20/05/1800","21:12:00",7,299,1800-05-20 21:12:00
"672342","Atlantis","10",51.3531013784846,2.52557839258388,"21/05/1800"," 4:54:00",2,70,1800-05-21 04:54:00
"672343","Atlantis","10",51.3510980467331,2.5195066522155,"21/05/1800"," 6:48:00",2,128,1800-05-21 06:48:00
"672344","Atlantis","10",51.4057357607242,1.98011851156689,"21/05/1800"," 8:44:00",11,276,1800-05-21 08:44:00
"672345","Atlantis","10",51.6933935687239,1.91206538324058,"21/05/1800","12:34:00",5,56,1800-05-21 12:34:00
"672346","Atlantis","10",51.5936210588138,1.90483856583666,"21/05/1800","14:30:00",6,122,1800-05-21 14:30:00
"672347","Atlantis","10",51.4307533462876,1.8138914814638,"21/05/1800","16:24:00",10,138,1800-05-21 16:24:00
"672348","Atlantis","10",51.4701913939635,1.8344310724251,"21/05/1800","18:20:00",6,9,1800-05-21 18:20:00
"672349","Atlantis","10",51.6079437457426,1.91385515465308,"21/05/1800","20:16:00",7,3,1800-05-21 20:16:00
"672350","Atlantis","10",51.5875464249258,2.24126899376046,"21/05/1800","22:10:00",12,122,1800-05-21 22:10:00
"672351","Atlantis","10",51.4389535234203,2.22209049706813,"22/05/1800","00: 6:00",6,217,1800-05-22 00:06:00
"672352","Atlantis","10",51.4003563606981,2.17254899724946,"22/05/1800"," 2:00:00",6,222,1800-05-22 02:00:00
"672353","Atlantis","10",51.4411780570857,2.22556785787735,"22/05/1800"," 3:56:00",6,44,1800-05-22 03:56:00
"672354","Atlantis","10",51.4443513077423,2.22165709033236,"22/05/1800"," 5:52:00",5,217,1800-05-22 05:52:00
"672355","Atlantis","10",51.4379137101243,2.22858026063163,"22/05/1800"," 7:46:00",5,214,1800-05-22 07:46:00
"672356","Atlantis","10",51.5139608935807,2.3422037399048,"22/05/1800"," 9:42:00",6,57,1800-05-22 09:42:00
"672357","Atlantis","10",51.5011061795512,2.43439523145277,"22/05/1800","11:36:00",7,48,1800-05-22 11:36:00
"672358","Atlantis","10",51.4499953094176,2.33965058990195,"22/05/1800","13:32:00",6,24,1800-05-22 13:32:00
"672359","Atlantis","10",51.3898783241338,2.24577099526953,"22/05/1800","15:28:00",3,13,1800-05-22 15:28:00
"672360","Atlantis","10",51.5051320922324,2.44321047574468,"22/05/1800","19:18:00",7,49,1800-05-22 19:18:00
"672361","Atlantis","10",51.5075685075247,2.44582821303233,"22/05/1800","19:18:00",7,49,1800-05-22 19:18:00
"672362","Atlantis","10",51.545395918095,2.63815955818817,"22/05/1800","21:12:00",4,198,1800-05-22 21:12:00
"672363","Atlantis","10",51.5958505059853,2.74833332258091,"22/05/1800","23:08:00",8,94,1800-05-22 23:08:00
"672364","Atlantis","10",51.4163502259934,3.22519611601811,"23/05/1800"," 1:04:00",11,79,1800-05-23 01:04:00
"672365","Atlantis","10",51.4442419000026,3.58922122503072,"23/05/1800"," 2:58:00",4,322,1800-05-23 02:58:00
"672366","Atlantis","10",51.4487870216602,3.59106035409402,"23/05/1800"," 4:54:00",0,92,1800-05-23 04:54:00
"672367","Atlantis","10",51.4488727705739,3.59884215049352,"23/05/1800"," 6:48:00",0,92,1800-05-23 06:48:00
"672368","Atlantis","10",51.4435630390584,3.58929342525918,"23/05/1800"," 8:44:00",0,92,1800-05-23 08:44:00
"676983","Atlantis","10",51.4425128327706,3.59011167568993,"23/05/1800","10:40:00",0,92,1800-05-23 10:40:00
"676984","Atlantis","10",51.443881428598,3.58982501373068,"23/05/1800","12:34:00",0,92,1800-05-23 12:34:00
"677008","Atlantis","10",51.4413676513359,3.5852599167116,"25/05/1800","18:20:00",0,92,1800-05-25 18:20:00
"677009","Atlantis","10",51.4454871094599,3.58342768724915,"25/05/1800","20:16:00",0,92,1800-05-25 20:16:00
"677010","Atlantis","10",51.4472130877082,3.58618369957339,"25/05/1800","22:10:00",0,92,1800-05-25 22:10:00
"677011","Atlantis","10",51.4405778946774,3.59741392126679,"26/05/1800","00: 6:00",0,92,1800-05-26 00:06:00
"677012","Atlantis","10",51.5965147950058,3.31778014119342,"26/05/1800"," 2:00:00",12,292,1800-05-26 02:00:00
"677013","Atlantis","10",51.679514797824,3.22658743065875,"26/05/1800"," 3:56:00",7,215,1800-05-26 03:56:00
"677014","Atlantis","10",51.6534445190164,3.15240749916621,"26/05/1800"," 5:52:00",6,203,1800-05-26 05:52:00
"677015","Atlantis","10",51.6226765899486,3.11763341970555,"26/05/1800"," 7:46:00",7,179,1800-05-26 07:46:00
"677016","Atlantis","10",51.5529266411574,2.91942515312974,"26/05/1800"," 9:42:00",6,27,1800-05-26 09:42:00
"677017","Atlantis","10",51.5761613158053,2.98066639199201,"26/05/1800","11:36:00",7,51,1800-05-26 11:36:00
"677018","Atlantis","10",51.586419825085,3.00868589759059,"26/05/1800","13:32:00",7,49,1800-05-26 13:32:00
"677019","Atlantis","10",51.5888217586107,3.03118455032259,"26/05/1800","15:28:00",6,54,1800-05-26 15:28:00
"677020","Atlantis","10",51.5710880040219,2.93852564639505,"26/05/1800","17:22:00",6,64,1800-05-26 17:22:00
"677021","Atlantis","10",51.558819605655,2.96253412400465,"26/05/1800","19:18:00",6,67,1800-05-26 19:18:00
"677022","Atlantis","10",51.5459717204808,2.89160391475074,"26/05/1800","21:12:00",1,38,1800-05-26 21:12:00
"677023","Atlantis","10",51.5362278128476,2.89195539133157,"26/05/1800","21:12:00",NA,NA,1800-05-26 21:12:00
"677024","Atlantis","10",51.5609061656599,2.87349012409058,"26/05/1800","23:08:00",NA,NA,1800-05-26 23:08:00
"677025","Atlantis","10",51.5614489930412,2.87179454894923,"26/05/1800","23:08:00",6,42,1800-05-26 23:08:00
"677026","Atlantis","10",51.7253597725076,3.01744475515373,"27/05/1800"," 1:04:00",7,69,1800-05-27 01:04:00
"677027","Atlantis","10",51.7456746744616,3.07719044709206,"27/05/1800"," 2:58:00",6,234,1800-05-27 02:58:00
"677028","Atlantis","10",51.7155772482995,3.12027825713158,"27/05/1800"," 4:54:00",6,235,1800-05-27 04:54:00
"677029","Atlantis","10",51.5984315578206,2.96170603665989,"27/05/1800"," 6:48:00",6,59,1800-05-27 06:48:00
"677030","Atlantis","10",51.6127899034694,3.01407608689554,"27/05/1800"," 8:44:00",8,246,1800-05-27 08:44:00
"677031","Atlantis","10",51.4931282767719,2.81815157718118,"27/05/1800","10:40:00",6,257,1800-05-27 10:40:00
"677032","Atlantis","10",51.4981504839892,2.33773900338728,"27/05/1800","12:34:00",12,276,1800-05-27 12:34:00
"677033","Atlantis","10",51.5770034613227,1.90571926696598,"27/05/1800","14:30:00",7,26,1800-05-27 14:30:00
"677034","Atlantis","10",51.67751587275,1.94941334740631,"27/05/1800","16:24:00",7,21,1800-05-27 16:24:00
"677035","Atlantis","10",51.6778512750175,1.95051395815238,"27/05/1800","16:24:00",7,21,1800-05-27 16:24:00
"677036","Atlantis","10",51.6265724248295,1.92285628780909,"27/05/1800","18:20:00",7,181,1800-05-27 18:20:00
"677037","Atlantis","10",51.4901789905271,1.84238064859156,"27/05/1800","20:16:00",5,25,1800-05-27 20:16:00
"677038","Atlantis","10",51.4941483656736,1.8341560415607,"27/05/1800","20:16:00",NA,NA,1800-05-27 20:16:00
"677039","Atlantis","10",51.4925464702961,1.84628458611108,"28/05/1800"," 2:00:00",7,206,1800-05-28 02:00:00
"677040","Atlantis","10",51.4557961362796,1.81918313868251,"28/05/1800"," 3:56:00",6,187,1800-05-28 03:56:00
"677041","Atlantis","10",51.5044706184217,1.85029320965148,"28/05/1800"," 5:52:00",6,27,1800-05-28 05:52:00
"677042","Atlantis","10",51.5158075350937,1.84238087548316,"28/05/1800"," 7:46:00",7,199,1800-05-28 07:46:00
"677043","Atlantis","10",51.427995924768,1.81726581050921,"28/05/1800"," 9:42:00",6,16,1800-05-28 09:42:00
"677044","Atlantis","10",51.4963966847067,1.85540833191294,"28/05/1800","11:36:00",7,22,1800-05-28 11:36:00
"677045","Atlantis","10",51.6439060433051,1.92130181420967,"28/05/1800","13:32:00",7,11,1800-05-28 13:32:00
"677046","Atlantis","10",51.6822505572815,1.93689612194802,"28/05/1800","15:28:00",6,135,1800-05-28 15:28:00
"677047","Atlantis","10",51.6451249079532,2.0047009931244,"28/05/1800","17:22:00",13,106,1800-05-28 17:22:00
"677048","Atlantis","10",51.5224785884791,2.19522223338578,"28/05/1800","19:18:00",6,37,1800-05-28 19:18:00
"677049","Atlantis","10",51.5299558686926,2.20393963364977,"28/05/1800","21:14:00",7,218,1800-05-28 21:14:00
"677050","Atlantis","10",51.5385962066553,2.21860907216091,"28/05/1800","23:08:00",6,38,1800-05-28 23:08:00
"677051","Atlantis","10",51.4697996221241,2.41705975234602,"29/05/1800"," 1:04:00",14,90,1800-05-29 01:04:00
"677052","Atlantis","10",51.4062104156092,3.10094109585975,"29/05/1800"," 2:58:00",13,102,1800-05-29 02:58:00
"677053","Atlantis","10",51.4411262052413,3.59029239661433,"29/05/1800"," 4:54:00",1,268,1800-05-29 04:54:00
"677054","Atlantis","10",51.4428056301554,3.59224467536621,"29/05/1800"," 6:48:00",0,49,1800-05-29 06:48:00
"677055","Atlantis","10",51.4454917158089,3.59597365520615,"29/05/1800"," 8:44:00",0,49,1800-05-29 08:44:00
"681675","Atlantis","10",51.4516734176693,3.58644658665825,"29/05/1800","10:40:00",0,49,1800-05-29 10:40:00
"681676","Atlantis","10",51.4495323975226,3.58543850317318,"29/05/1800","12:34:00",0,49,1800-05-29 12:34:00
"681677","Atlantis","10",51.4467095976421,3.60253330370132,"29/05/1800","14:30:00",0,49,1800-05-29 14:30:00
"681678","Atlantis","10",51.4497009727526,3.59032916679699,"29/05/1800","16:24:00",0,49,1800-05-29 16:24:00
"1547480","Atlantis","10",51.4471215216001,3.5874665289782,"05/09/1801","15:46:00",0,352,1801-09-05 15:46:00
"1547481","Atlantis","10",51.4472549664276,3.59630610466376,"05/09/1801","17:42:00",0,352,1801-09-05 17:42:00
"1547482","Atlantis","10",51.4489429760189,3.58790835902467,"05/09/1801","19:38:00",0,352,1801-09-05 19:38:00
"1547483","Atlantis","10",51.4493196887663,3.58770060952194,"05/09/1801","21:32:00",0,352,1801-09-05 21:32:00
"1547484","Atlantis","10",51.4445854990501,3.58647985284589,"05/09/1801","23:28:00",0,352,1801-09-05 23:28:00
"1547485","Atlantis","10",51.4398813429773,3.59849998850748,"06/09/1801"," 1:22:00",0,114,1801-09-06 01:22:00
"1547486","Atlantis","10",51.6479286842844,3.25952713057864,"06/09/1801"," 3:18:00",12,305,1801-09-06 03:18:00
"1547487","Atlantis","10",51.6281376386625,3.0386842816649,"06/09/1801"," 7:08:00",7,66,1801-09-06 07:08:00
"1547488","Atlantis","10",51.6509485563682,3.08952733156458,"06/09/1801"," 9:04:00",6,300,1801-09-06 09:04:00
